gloss,video_id,split,signer_id,bbox,frame_start,frame_end,path,exists,hand_rate,source
how,c999_how_018,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_how_018.mp4,,0.96875,custom
how,c999_how_019,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_how_019.mp4,,0.875,custom
how,c999_how_020,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_how_020.mp4,,0.875,custom
how,c999_how_002,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_how_002.mp4,,1.0,custom
how,c999_how_008,train,999,"[0, 0, 640, 480]",1,70,D:\Compressed\archive_3\custom_videos\c999_how_008.mp4,,0.84375,custom
how,c999_how_003,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_how_003.mp4,,1.0,custom
how,c999_how_011,train,999,"[0, 0, 640, 480]",1,48,D:\Compressed\archive_3\custom_videos\c999_how_011.mp4,,0.625,custom
how,c999_how_010,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_how_010.mp4,,0.59375,custom
how,c999_how_012,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_how_012.mp4,,0.46875,custom
no,c999_no_011,val,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_no_011.mp4,,0.84375,custom
no,c999_no_001,val,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_no_001.mp4,,1.0,custom
no,c999_no_006,test,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_no_006.mp4,,0.4375,custom
no,c999_no_003,test,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_no_003.mp4,,1.0,custom
no,c999_no_025,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_no_025.mp4,,0.8125,custom
no,c999_no_009,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_no_009.mp4,,0.625,custom
no,c999_no_017,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_no_017.mp4,,0.84375,custom
no,c999_no_016,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_no_016.mp4,,0.84375,custom
no,c999_no_022,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_no_022.mp4,,0.84375,custom
no,c999_no_021,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_no_021.mp4,,1.0,custom
no,c999_no_015,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_no_015.mp4,,0.625,custom
no,c999_no_008,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_no_008.mp4,,0.4375,custom
no,c999_no_010,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_no_010.mp4,,0.40625,custom
no,c999_no_023,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_no_023.mp4,,0.84375,custom
no,c999_no_019,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_no_019.mp4,,0.75,custom
no,c999_no_020,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_no_020.mp4,,1.0,custom
no,c999_no_004,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_no_004.mp4,,1.0,custom
no,c999_no_014,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_no_014.mp4,,0.65625,custom
no,c999_no_002,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_no_002.mp4,,0.9375,custom
no,c999_no_012,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_no_012.mp4,,0.59375,custom
no,c999_no_018,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_no_018.mp4,,0.9375,custom
no,c999_no_024,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_no_024.mp4,,0.78125,custom
no,c999_no_013,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_no_013.mp4,,0.53125,custom
no,c999_no_007,train,999,"[0, 0, 640, 480]",1,38,D:\Compressed\archive_3\custom_videos\c999_no_007.mp4,,0.75,custom
help,c999_help_024,val,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_024.mp4,,0.75,custom
help,c999_help_020,val,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_help_020.mp4,,0.84375,custom
help,c999_help_001,test,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_help_001.mp4,,0.96875,custom
help,c999_help_006,test,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_006.mp4,,1.0,custom
help,c999_help_021,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_021.mp4,,0.65625,custom
help,c999_help_007,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_007.mp4,,0.90625,custom
help,c999_help_008,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_008.mp4,,0.9375,custom
help,c999_help_016,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_help_016.mp4,,0.78125,custom
help,c999_help_019,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_help_019.mp4,,0.75,custom
help,c999_help_014,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_help_014.mp4,,0.28125,custom
help,c999_help_003,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_003.mp4,,0.90625,custom
help,c999_help_011,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_help_011.mp4,,1.0,custom
help,c999_help_029,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_029.mp4,,0.65625,custom
help,c999_help_022,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_022.mp4,,0.9375,custom
help,c999_help_017,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_help_017.mp4,,0.53125,custom
help,c999_help_010,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_010.mp4,,0.9375,custom
help,c999_help_004,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_004.mp4,,0.90625,custom
help,c999_help_030,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_030.mp4,,0.6875,custom
help,c999_help_026,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_026.mp4,,0.59375,custom
help,c999_help_018,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_help_018.mp4,,0.9375,custom
help,c999_help_013,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_help_013.mp4,,0.65625,custom
help,c999_help_002,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_help_002.mp4,,0.9375,custom
help,c999_help_015,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_help_015.mp4,,0.75,custom
help,c999_help_005,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_005.mp4,,1.0,custom
help,c999_help_023,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_023.mp4,,0.5,custom
help,c999_help_009,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_009.mp4,,1.0,custom
help,c999_help_028,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_028.mp4,,0.4375,custom
help,c999_help_012,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_help_012.mp4,,0.3125,custom
help,c999_help_025,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_025.mp4,,0.375,custom
help,c999_help_027,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_help_027.mp4,,0.71875,custom
sad,c999_sad_007,val,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_sad_007.mp4,,0.90625,custom
sad,c999_sad_005,val,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_sad_005.mp4,,0.53125,custom
sad,c999_sad_009,test,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_sad_009.mp4,,0.9375,custom
sad,c999_sad_004,test,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_sad_004.mp4,,0.96875,custom
sad,c999_sad_010,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_sad_010.mp4,,0.71875,custom
sad,c999_sad_002,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_sad_002.mp4,,0.78125,custom
sad,c999_sad_006,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_sad_006.mp4,,0.65625,custom
sad,c999_sad_008,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_sad_008.mp4,,0.875,custom
sad,c999_sad_003,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_sad_003.mp4,,0.71875,custom
sad,c999_sad_001,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_sad_001.mp4,,0.84375,custom
question,c999_question_005,val,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_005.mp4,,0.90625,custom
question,c999_question_008,val,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_008.mp4,,0.6875,custom
question,c999_question_002,test,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_002.mp4,,0.84375,custom
question,c999_question_012,test,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_012.mp4,,0.8125,custom
question,c999_question_004,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_004.mp4,,0.9375,custom
question,c999_question_001,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_001.mp4,,0.84375,custom
question,c999_question_019,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_019.mp4,,0.5625,custom
question,c999_question_006,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_006.mp4,,0.96875,custom
question,c999_question_017,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_017.mp4,,0.8125,custom
question,c999_question_015,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_015.mp4,,0.65625,custom
question,c999_question_016,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_016.mp4,,0.75,custom
question,c999_question_014,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_014.mp4,,0.8125,custom
question,c999_question_020,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_020.mp4,,0.71875,custom
question,c999_question_009,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_question_009.mp4,,1.0,custom
question,c999_question_007,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_007.mp4,,1.0,custom
question,c999_question_018,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_018.mp4,,0.25,custom
question,c999_question_013,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_013.mp4,,0.84375,custom
question,c999_question_003,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_003.mp4,,0.875,custom
question,c999_question_011,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_question_011.mp4,,0.75,custom
question,c999_question_010,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_question_010.mp4,,0.9375,custom
good,c999_good_002,val,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_good_002.mp4,,0.65625,custom
good,c999_good_005,val,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_good_005.mp4,,0.28125,custom
good,c999_good_003,test,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_good_003.mp4,,1.0,custom
good,c999_good_004,test,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_good_004.mp4,,0.71875,custom
good,c999_good_001,train,999,"[0, 0, 640, 480]",1,73,D:\Compressed\archive_3\custom_videos\c999_good_001.mp4,,0.4375,custom
go,c999_go_006,val,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_go_006.mp4,,0.8125,custom
go,c999_go_010,val,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_go_010.mp4,,1.0,custom
go,c999_go_007,test,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_go_007.mp4,,1.0,custom
go,c999_go_005,test,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_go_005.mp4,,0.71875,custom
go,c999_go_001,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_go_001.mp4,,0.8125,custom
go,c999_go_002,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_go_002.mp4,,0.6875,custom
go,c999_go_004,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_go_004.mp4,,0.21875,custom
go,c999_go_009,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_go_009.mp4,,0.875,custom
go,c999_go_003,train,999,"[0, 0, 640, 480]",1,42,D:\Compressed\archive_3\custom_videos\c999_go_003.mp4,,0.9375,custom
go,c999_go_008,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_go_008.mp4,,0.9375,custom
who,c999_who_002,val,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_who_002.mp4,,1.0,custom
who,c999_who_010,val,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_who_010.mp4,,1.0,custom
who,c999_who_014,test,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_who_014.mp4,,1.0,custom
who,c999_who_015,test,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_who_015.mp4,,0.875,custom
who,c999_who_017,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_who_017.mp4,,0.8125,custom
who,c999_who_006,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_who_006.mp4,,1.0,custom
who,c999_who_012,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_who_012.mp4,,0.5625,custom
who,c999_who_004,train,999,"[0, 0, 640, 480]",1,74,D:\Compressed\archive_3\custom_videos\c999_who_004.mp4,,1.0,custom
who,c999_who_019,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_who_019.mp4,,1.0,custom
who,c999_who_011,train,999,"[0, 0, 640, 480]",1,67,D:\Compressed\archive_3\custom_videos\c999_who_011.mp4,,1.0,custom
who,c999_who_013,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_who_013.mp4,,1.0,custom
who,c999_who_001,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_who_001.mp4,,1.0,custom
who,c999_who_007,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_who_007.mp4,,1.0,custom
who,c999_who_005,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_who_005.mp4,,0.9375,custom
who,c999_who_003,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_who_003.mp4,,1.0,custom
who,c999_who_020,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_who_020.mp4,,0.75,custom
who,c999_who_016,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_who_016.mp4,,1.0,custom
who,c999_who_009,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_who_009.mp4,,0.78125,custom
who,c999_who_008,train,999,"[0, 0, 640, 480]",1,76,D:\Compressed\archive_3\custom_videos\c999_who_008.mp4,,1.0,custom
who,c999_who_018,train,999,"[0, 0, 640, 480]",1,77,D:\Compressed\archive_3\custom_videos\c999_who_018.mp4,,0.875,custom
